date,campaign_id,campaign_name,impressions,clicks,cost_usd
2025-06-01,106,Competitor - Search,29420,728,342.62
2025-06-02,106,Competitor - Search,67528,3745,475.17
2025-06-03,106,Competitor - Search,33286,1577,390.75
2025-06-04,106,Competitor - Search,42914,1504,479.4
2025-06-05,106,Competitor - Search,32234,1778,292.92
2025-06-06,106,Competitor - Search,49070,2700,454.81
2025-06-07,106,Competitor - Search,48494,977,483.69
2025-06-08,106,Competitor - Search,23225,872,285.74
2025-06-09,106,Competitor - Search,49925,1451,375.6
2025-06-10,106,Competitor - Search,38099,1608,351.29
2025-06-11,106,Competitor - Search,21956,715,272.92
2025-06-12,106,Competitor - Search,38179,957,262.52
2025-06-13,106,Competitor - Search,38650,1966,481.51
2025-06-14,106,Competitor - Search,35293,1966,270.96
2025-06-15,106,Competitor - Search,31681,1734,372.06
2025-06-16,106,Competitor - Search,36070,2023,291.12
2025-06-17,106,Competitor - Search,41312,986,331.88
2025-06-18,106,Competitor - Search,43711,1237,456.43
2025-06-19,106,Competitor - Search,29684,1255,353.74
2025-06-20,106,Competitor - Search,37162,2024,390.55
2025-06-21,106,Competitor - Search,48335,1628,433.42
2025-06-22,106,Competitor - Search,42612,2327,432.63
2025-06-23,106,Competitor - Search,30743,1333,327.03
2025-06-24,106,Competitor - Search,60651,1874,473.66
2025-06-25,106,Competitor - Search,30193,1747,280.98
2025-06-26,106,Competitor - Search,54081,3237,376.84
2025-06-27,106,Competitor - Search,34282,876,329.76
2025-06-28,106,Competitor - Search,32662,1695,297.43
2025-06-29,106,Competitor - Search,47692,984,338.84
2025-06-30,106,Competitor - Search,28800,1567,305.56
2025-07-01,106,Competitor - Search,47393,1804,447.28
2025-07-02,106,Competitor - Search,61545,1392,486.35
2025-07-03,106,Competitor - Search,56418,2630,386.01
2025-07-04,106,Competitor - Search,32241,771,288.32
2025-07-05,106,Competitor - Search,50537,2427,360.84
2025-07-06,106,Competitor - Search,29787,1099,262.94
2025-07-07,106,Competitor - Search,28759,1300,267.17
2025-07-08,106,Competitor - Search,40900,2240,366.63
2025-07-09,106,Competitor - Search,42618,863,293.35
2025-07-10,106,Competitor - Search,52806,1421,408.9
2025-07-11,106,Competitor - Search,36274,1706,360.03
2025-07-12,106,Competitor - Search,32033,1828,283.22
2025-07-13,106,Competitor - Search,50943,1501,396.62
2025-07-14,106,Competitor - Search,31094,1506,325.88
2025-07-15,106,Competitor - Search,39092,1965,458.24
2025-07-16,106,Competitor - Search,42191,1308,287.47
2025-07-17,106,Competitor - Search,45373,1393,312.86
2025-07-18,106,Competitor - Search,37085,2119,368.58
2025-07-19,106,Competitor - Search,34378,795,372.96
2025-07-20,106,Competitor - Search,63176,2125,478.6
2025-07-21,106,Competitor - Search,40174,808,365.56
2025-07-22,106,Competitor - Search,28283,1416,348.55
2025-07-23,106,Competitor - Search,66060,2073,453.52
2025-07-24,106,Competitor - Search,43024,2123,472.53
2025-07-25,106,Competitor - Search,52131,2311,471.38
2025-07-26,106,Competitor - Search,60871,2396,441.11
2025-07-27,106,Competitor - Search,27292,1345,319.79
2025-07-28,106,Competitor - Search,43998,1098,473.59
2025-07-29,106,Competitor - Search,50504,1075,348.45
2025-07-30,106,Competitor - Search,41411,2338,327.44
2025-07-31,106,Competitor - Search,41890,2496,336.78
2025-08-01,106,Competitor - Search,62445,1587,416.63
2025-08-02,106,Competitor - Search,47015,2435,415.22
2025-08-03,106,Competitor - Search,44195,1494,-43.681000000000004
2025-08-04,106,Competitor - Search,37969,1277,353.92
2025-08-05,106,Competitor - Search,31854,1159,307.56
2025-08-06,106,Competitor - Search,47523,1844,375.68
2025-08-07,106,Competitor - Search,55381,2124,377.74
2025-08-08,106,Competitor - Search,52531,1284,415.51
2025-08-09,106,Competitor - Search,47328,2387,360.11
2025-08-10,106,Competitor - Search,54583,1683,439.57
2025-08-11,106,Competitor - Search,41557,1664,481.07
2025-08-12,106,Competitor - Search,42351,943,442.07
2025-08-13,106,Competitor - Search,26998,914,331.92
2025-08-14,106,Competitor - Search,52911,2061,372.2
2025-08-15,106,Competitor - Search,41552,2275,338.92
2025-08-16,106,Competitor - Search,48062,2003,390.3
2025-08-17,106,Competitor - Search,42151,2054,313.8
2025-08-18,106,Competitor - Search,38591,1216,293.56
2025-08-19,106,Competitor - Search,45400,2216,305.92
2025-08-20,106,Competitor - Search,50230,2355,384.66
2025-08-21,106,Competitor - Search,35827,1841,268.68
2025-08-22,106,Competitor - Search,33120,1621,326.74
2025-08-23,106,Competitor - Search,28538,1273,307.41
2025-08-24,106,Competitor - Search,48300,1059,342.17
2025-08-25,106,Competitor - Search,37846,864,331.44
2025-08-26,106,Competitor - Search,39817,1094,331.53
2025-08-27,106,Competitor - Search,49221,1118,332.29
2025-08-28,106,Competitor - Search,30222,1207,316.48
2025-08-29,106,Competitor - Search,58315,2685,445.78
2025-08-30,106,Competitor - Search,27922,1105,335.9
2025-08-31,106,Competitor - Search,56308,2574,451.36
2025-09-01,106,Competitor - Search,39484,1692,319.04
2025-09-02,106,Competitor - Search,31405,1653,330.09
2025-09-03,106,Competitor - Search,44759,1719,314.98
2025-09-04,106,Competitor - Search,51694,1106,479.52
2025-09-05,106,Competitor - Search,37784,1258,305.67
2025-09-06,106,Competitor - Search,56399,2675,442.26
2025-09-07,106,Competitor - Search,54321,2335,369.81
2025-09-08,106,Competitor - Search,64078,3339,460.91
2025-09-09,106,Competitor - Search,51608,2986,445.19
2025-09-10,106,Competitor - Search,42976,2352,446.9
2025-09-11,106,Competitor - Search,37288,1681,455.38
2025-09-12,106,Competitor - Search,59049,2836,429.09
2025-09-13,106,Competitor - Search,41469,1696,409.02
2025-09-14,106,Competitor - Search,38977,1203,474.74
2025-09-15,106,Competitor - Search,27872,1480,340.41
2025-09-16,106,Competitor - Search,66971,3482,452.54
2025-09-17,106,Competitor - Search,62348,3021,423.56
2025-09-18,106,Competitor - Search,37535,1539,315.55
2025-09-19,106,Competitor - Search,23017,1369,268.96
2025-09-20,106,Competitor - Search,34583,939,303.89
2025-09-21,106,Competitor - Search,49852,2238,334.12
2025-09-22,106,Competitor - Search,28316,1599,335.16
2025-09-23,106,Competitor - Search,52918,1980,424.69
2025-09-24,106,Competitor - Search,45941,1901,345.09
2025-09-25,106,Competitor - Search,44693,2376,318.92
2025-09-26,106,Competitor - Search,29821,692,340.86
2025-09-27,106,Competitor - Search,34806,1415,295.68
2025-09-28,106,Competitor - Search,53189,2982,437.07
2025-09-29,106,Competitor - Search,52529,2853,444.91
2025-09-30,106,Competitor - Search,25546,1047,
2025-10-01,106,Competitor - Search,46609,1872,476.53
2025-10-02,106,Competitor - Search,44460,2481,416.8
2025-10-03,106,Competitor - Search,47202,1053,371.8
2025-10-04,106,Competitor - Search,55479,2256,454.71
2025-10-05,106,Competitor - Search,53747,1130,437.73
2025-10-06,106,Competitor - Search,50645,1623,352.3
2025-10-07,106,Competitor - Search,35377,1830,340.74
2025-10-08,106,Competitor - Search,36688,2184,402.98
2025-10-09,106,Competitor - Search,51179,1984,471.32
2025-10-10,106,Competitor - Search,52353,1903,407.53
2025-10-11,106,Competitor - Search,42141,1030,290.8
2025-10-12,106,Competitor - Search,33184,1552,312.01
2025-10-13,106,Competitor - Search,38317,1935,283.28
2025-10-14,106,Competitor - Search,38450,777,419.29
2025-10-15,106,Competitor - Search,61223,2569,473.46
2025-10-16,106,Competitor - Search,31851,1676,301.32
2025-10-17,106,Competitor - Search,52305,1302,437.8
2025-10-18,106,Competitor - Search,34668,1775,291.84
2025-10-19,106,Competitor - Search,51847,2194,449.61
2025-10-20,106,Competitor - Search,26025,1466,271.8
2025-10-21,106,Competitor - Search,36695,1409,337.47
2025-10-22,106,Competitor - Search,27419,824,286.61
2025-10-23,106,Competitor - Search,25810,1391,266.39
2025-10-24,106,Competitor - Search,34033,2001,363.01
2025-10-25,106,Competitor - Search,38435,1103,315.15
2025-10-26,106,Competitor - Search,40501,2389,274.89
2025-10-27,106,Competitor - Search,40538,1586,277.15
2025-10-28,106,Competitor - Search,52451,2780,477.04
2025-10-29,106,Competitor - Search,42602,2505,345.27
2025-10-30,106,Competitor - Search,39737,1476,474.76
2025-10-31,106,Competitor - Search,41581,1475,404.84
2025-11-01,106,Competitor - Search,60116,3396,489.86
2025-11-02,106,Competitor - Search,83553,1836,579.07
2025-11-03,106,Competitor - Search,45470,2414,520.16
2025-11-04,106,Competitor - Search,68109,1581,540.67
2025-11-05,106,Competitor - Search,65009,3809,551.62
2025-11-06,106,Competitor - Search,48151,2490,509.54
2025-11-07,106,Competitor - Search,109743,6435,747.3
2025-11-08,106,Competitor - Search,55779,3121,619.26
2025-11-09,106,Competitor - Search,102016,4454,773.41
2025-11-10,106,Competitor - Search,55362,1671,
2025-11-11,106,Competitor - Search,101596,3951,693.97
2025-11-12,106,Competitor - Search,51494,2217,541.01
2025-11-13,106,Competitor - Search,49816,2500,550.22
2025-11-14,106,Competitor - Search,75299,1849,537.66
2025-11-15,106,Competitor - Search,77569,4353,770.47
2025-11-16,106,Competitor - Search,53969,1608,446.17
2025-11-17,106,Competitor - Search,40500,1229,501.18
2025-11-18,106,Competitor - Search,95254,3574,719.14
2025-11-19,106,Competitor - Search,52987,1494,492.33
2025-11-20,106,Competitor - Search,76218,4201,664.94
2025-11-21,106,Competitor - Search,54015,2505,658.4
2025-11-22,106,Competitor - Search,62965,2844,739.7
2025-11-23,106,Competitor - Search,79770,2152,702.47
2025-11-24,106,Competitor - Search,103659,4425,737.59
2025-11-25,106,Competitor - Search,38838,2225,423.84
2025-11-26,106,Competitor - Search,62913,1768,728.62
2025-11-27,106,Competitor - Search,72416,3783,518.63
2025-11-28,106,Competitor - Search,63891,2939,577.27
2025-11-29,106,Competitor - Search,69213,3881,740.88
2025-11-30,106,Competitor - Search,34104,1118,425.88
2025-12-01,106,Competitor - Search,50828,1602,520.85
2025-12-02,106,Competitor - Search,98147,4727,739.74
2025-12-03,106,Competitor - Search,83415,3301,619.71
2025-12-04,106,Competitor - Search,50228,2798,626.43
2025-12-05,106,Competitor - Search,84712,2507,744.68
2025-12-06,106,Competitor - Search,51911,1618,450.1
2025-12-07,106,Competitor - Search,60250,2449,459.94
2025-12-08,106,Competitor - Search,64285,3826,523.4
2025-12-09,106,Competitor - Search,72727,2615,702.66
2025-12-10,106,Competitor - Search,95296,5023,657.16
2025-12-11,106,Competitor - Search,50233,1869,575.11
2025-12-12,106,Competitor - Search,81496,3433,748.07
2025-12-13,106,Competitor - Search,61084,2737,452.31
2025-12-14,106,Competitor - Search,83306,3812,677.59
2025-12-15,106,Competitor - Search,101089,3577,754.17
2025-12-16,106,Competitor - Search,95994,4164,749.02
2025-12-17,106,Competitor - Search,68142,4013,548.34
2025-12-18,106,Competitor - Search,50639,2549,446.13
2025-12-19,106,Competitor - Search,55735,2879,591.76
2025-12-20,106,Competitor - Search,81261,2946,745.1
2025-12-21,106,Competitor - Search,56110,1500,676.16
2025-12-22,106,Competitor - Search,55393,1597,421.86
2025-12-23,106,Competitor - Search,65873,1955,473.64
2025-12-24,106,Competitor - Search,50186,2786,541.9
2025-12-25,106,Competitor - Search,60021,3319,608.35
2025-12-26,106,Competitor - Search,100583,5104,766.18
2025-12-27,106,Competitor - Search,47704,2559,564.93
2025-12-28,106,Competitor - Search,82721,2051,697.83
2025-12-29,106,Competitor - Search,58150,2200,474.62
2025-12-30,106,Competitor - Search,91665,3296,743.1
2025-12-31,106,Competitor - Search,73503,3037,731.05
2026-01-01,106,Competitor - Search,43018,2015,384.51
2026-01-02,106,Competitor - Search,28891,1430,277.24
2026-01-03,106,Competitor - Search,30152,1356,322.76
2026-01-04,106,Competitor - Search,24751,1091,247.98
2026-01-05,106,Competitor - Search,35174,901,296.84
2026-01-06,106,Competitor - Search,39094,1237,298.7
2026-01-07,106,Competitor - Search,45722,1161,337.65
2026-01-08,106,Competitor - Search,29271,1569,229.24
2026-01-09,106,Competitor - Search,44149,1246,332.62
2026-01-10,106,Competitor - Search,25339,649,236.41
2026-01-11,106,Competitor - Search,47752,1565,329.5
2026-01-12,106,Competitor - Search,20337,990,243.45
2026-01-13,106,Competitor - Search,17688,674,219.01
2026-01-14,106,Competitor - Search,38382,1979,343.77
2026-01-15,106,Competitor - Search,40560,1360,321.64
2026-01-16,106,Competitor - Search,20610,1049,213.22
2026-01-17,106,Competitor - Search,51019,1642,376.18
2026-01-18,106,Competitor - Search,26329,805,225.96
2026-01-19,106,Competitor - Search,39035,1209,308.0
2026-01-20,106,Competitor - Search,32619,1504,246.44
2026-01-21,106,Competitor - Search,54563,1510,388.43
2026-01-22,106,Competitor - Search,23224,1253,264.65
2026-01-23,106,Competitor - Search,23030,851,235.89
2026-01-24,106,Competitor - Search,32691,1477,267.02
2026-01-25,106,Competitor - Search,37865,1595,340.71
2026-01-26,106,Competitor - Search,35628,873,363.42
2026-01-27,106,Competitor - Search,43514,2316,379.46
2026-01-28,106,Competitor - Search,36518,1512,301.57
2026-01-29,106,Competitor - Search,31436,647,333.32
2026-01-30,106,Competitor - Search,25560,1446,282.53
2026-01-31,106,Competitor - Search,42554,1371,371.48
2026-02-01,106,Competitor - Search,35443,1672,254.32
2026-02-02,106,Competitor - Search,26040,788,280.88
2026-02-03,106,Competitor - Search,31802,868,249.43
2026-02-04,106,Competitor - Search,45864,1593,323.62
2026-02-05,106,Competitor - Search,29379,1310,253.95
2026-02-06,106,Competitor - Search,40499,1681,345.07
2026-02-07,106,Competitor - Search,53137,1850,386.2
2026-02-08,106,Competitor - Search,42962,985,294.27
2026-02-09,106,Competitor - Search,30011,1262,362.13
2026-02-10,106,Competitor - Search,32890,1651,243.24
2026-02-11,106,Competitor - Search,27279,1407,283.69
2026-02-12,106,Competitor - Search,25414,617,269.17
2026-02-13,106,Competitor - Search,19850,916,226.57
2026-02-14,106,Competitor - Search,46058,2266,332.0
2026-02-15,106,Competitor - Search,25475,1512,303.7
2026-02-16,106,Competitor - Search,44267,2383,300.18
2026-02-17,106,Competitor - Search,56580,3327,379.87
2026-02-18,106,Competitor - Search,36683,1568,312.55
2026-02-19,106,Competitor - Search,38639,1585,360.83
2026-02-20,106,Competitor - Search,41765,1070,310.4
2026-02-21,106,Competitor - Search,40492,924,347.35
2026-02-22,106,Competitor - Search,33800,836,263.84
2026-02-23,106,Competitor - Search,44694,1347,359.7
2026-02-24,106,Competitor - Search,45009,2220,304.43
2026-02-25,106,Competitor - Search,28319,1685,276.37
2026-02-26,106,Competitor - Search,35710,819,272.87
2026-02-27,106,Competitor - Search,44458,1736,307.46
2026-02-28,106,Competitor - Search,37870,1877,292.6
2026-03-01,106,Competitor - Search,58894,3120,460.04
2026-03-02,106,Competitor - Search,48517,2043,445.86
2026-03-03,106,Competitor - Search,46032,1272,385.91
2026-03-04,106,Competitor - Search,38819,1926,309.62
2026-03-05,106,Competitor - Search,38486,1223,432.49
2026-03-06,106,Competitor - Search,35553,2014,268.17
2026-03-07,106,Competitor - Search,25795,1192,305.06
2026-03-08,106,Competitor - Search,30107,604,285.84
2026-03-09,106,Competitor - Search,41530,2288,415.77
2026-03-10,106,Competitor - Search,52371,1977,484.51
2026-03-11,106,Competitor - Search,33241,1465,356.71
2026-03-12,106,Competitor - Search,47635,2145,453.01
2026-03-13,106,Competitor - Search,36849,1961,330.01
2026-03-14,106,Competitor - Search,28155,1296,293.52
2026-03-15,106,Competitor - Search,45993,2642,433.57
2026-03-16,106,Competitor - Search,50811,1651,357.16
2026-03-17,106,Competitor - Search,62091,2913,424.38
2026-03-18,106,Competitor - Search,34439,1590,402.98
2026-03-19,106,Competitor - Search,38156,2125,452.22
2026-03-20,106,Competitor - Search,49140,1466,351.68
2026-03-21,106,Competitor - Search,49783,1641,456.84
2026-03-22,106,Competitor - Search,31805,1551,344.82
2026-03-23,106,Competitor - Search,56877,3386,453.77
2026-03-24,106,Competitor - Search,39099,2007,446.69
2026-03-25,106,Competitor - Search,28681,835,358.47
2026-03-26,106,Competitor - Search,58827,1867,453.92
2026-03-27,106,Competitor - Search,52748,1805,446.71
2026-03-28,106,Competitor - Search,43694,2100,381.57
2026-03-29,106,Competitor - Search,65103,2728,435.77
2026-03-30,106,Competitor - Search,27382,1574,326.73
2026-03-31,106,Competitor - Search,65342,2716,461.63
2026-04-01,106,Competitor - Search,42210,1896,472.78
2026-04-02,106,Competitor - Search,44006,2151,395.88
2026-04-03,106,Competitor - Search,40734,1484,396.73
2026-04-04,106,Competitor - Search,50613,1106,460.55
2026-04-05,106,Competitor - Search,51167,1234,466.83
2026-04-06,106,Competitor - Search,61275,1478,458.4
2026-04-07,106,Competitor - Search,39466,2180,296.42
2026-04-08,106,Competitor - Search,34232,1407,340.26
2026-04-09,106,Competitor - Search,60745,2138,436.62
2026-04-10,106,Competitor - Search,46900,2508,445.98
2026-04-11,106,Competitor - Search,31607,1137,314.36
2026-04-12,106,Competitor - Search,66239,2212,462.22
2026-04-13,106,Competitor - Search,58066,2750,441.26
2026-04-14,106,Competitor - Search,42063,1747,373.82
2026-04-15,106,Competitor - Search,22215,1284,277.29
2026-04-16,106,Competitor - Search,31132,1436,371.55
2026-04-17,106,Competitor - Search,34335,1553,293.12
2026-04-18,106,Competitor - Search,37520,1358,373.67
2026-04-19,106,Competitor - Search,44414,1754,315.65
2026-04-20,106,Competitor - Search,47056,1364,465.8
2026-04-21,106,Competitor - Search,41107,1560,464.28
2026-04-22,106,Competitor - Search,58356,1900,442.33
2026-04-23,106,Competitor - Search,34044,1500,415.54
2026-04-24,106,Competitor - Search,54903,2988,428.89
2026-04-25,106,Competitor - Search,42380,891,384.28
2026-04-26,106,Competitor - Search,40312,1970,467.02
2026-04-27,106,Competitor - Search,40673,820,307.21
2026-04-28,106,Competitor - Search,38421,1305,309.43
2026-04-29,106,Competitor - Search,36426,1633,389.96
2026-04-30,106,Competitor - Search,31461,664,280.77
2026-05-01,106,Competitor - Search,40322,2262,305.45
2026-05-02,106,Competitor - Search,48441,998,452.81
2026-05-03,106,Competitor - Search,58278,1895,444.86
2026-05-04,106,Competitor - Search,32926,1234,283.43
2026-05-05,106,Competitor - Search,36040,1697,281.33
2026-05-06,106,Competitor - Search,38128,1738,388.91
2026-05-07,106,Competitor - Search,26699,1306,273.74
2026-05-08,106,Competitor - Search,34677,1479,341.05
2026-05-09,106,Competitor - Search,66195,3224,466.59
2026-05-10,106,Competitor - Search,37354,1600,265.98
2026-05-11,106,Competitor - Search,55237,2626,449.46
2026-05-12,106,Competitor - Search,35049,1091,287.74
2026-05-13,106,Competitor - Search,24899,968,
